"","id","owner","datetaken","ownername","latitude","longitude","url_c","Clusters_0.0005_5","GND_N","PROVINCE_N","DISTRICT_N","date","time"
"23360",52554932463,"137166964@N08","2015-01-29 15:18:46","Primal Madusanka",9.6662,80.0192,"https://live.staticflickr.com/65535/52554932463_bc2a32b72a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2015-01-29","15:18:46"
"23361",51817130635,"137166964@N08","2015-01-29 14:00:24","Primal Madusanka",9.6669,80.012,"https://live.staticflickr.com/65535/51817130635_a10db61b84_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2015-01-29","14:00:24"
"23383",52059508509,"137166964@N08","2014-12-20 16:17:48","Primal Madusanka",9.6657,80.0201,"https://live.staticflickr.com/65535/52059508509_41f8f5f751_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","16:17:48"
"23384",51791021277,"137166964@N08","2014-12-20 15:41:18","Primal Madusanka",9.6667,80.0117,"https://live.staticflickr.com/65535/51791021277_a6454aea0e_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","15:41:18"
"23386",51787447926,"137166964@N08","2014-12-20 15:40:48","Primal Madusanka",9.667,80.0119,"https://live.staticflickr.com/65535/51787447926_17557d08b7_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","15:40:48"
"23387",51785665849,"137166964@N08","2014-12-20 15:40:27","Primal Madusanka",9.6668,80.012,"https://live.staticflickr.com/65535/51785665849_b75b3b7802_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","15:40:27"
"23388",51783188359,"137166964@N08","2014-12-20 15:39:07","Primal Madusanka",9.6668,80.0116,"https://live.staticflickr.com/65535/51783188359_62de65c7c3_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","15:39:07"
"23391",50543571703,"137166964@N08","2014-12-20 15:38:00","Primal Madusanka",9.6666,80.0117,"https://live.staticflickr.com/65535/50543571703_34e696fc22_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","15:38:00"
"23392",51773572627,"137166964@N08","2014-12-20 15:03:05","Primal Madusanka",9.6653,80.014,"https://live.staticflickr.com/65535/51773572627_09c2520843_c.jpg",8,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","15:03:05"
"23393",51772555448,"137166964@N08","2014-12-20 11:04:41","Primal Madusanka",9.613,79.7745,"https://live.staticflickr.com/65535/51772555448_4fdebbbf9a_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","11:04:41"
"23394",51769439801,"137166964@N08","2014-12-20 09:55:24","Primal Madusanka",9.6005,79.7901,"https://live.staticflickr.com/65535/51769439801_714f763e6d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","09:55:24"
"23396",51761939325,"137166964@N08","2014-12-20 07:34:14","Primal Madusanka",9.6639,80.0203,"https://live.staticflickr.com/65535/51761939325_f10c4bfe4c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","07:34:14"
"23397",52150114762,"137166964@N08","2014-12-20 06:47:50","Primal Madusanka",9.6658,80.0199,"https://live.staticflickr.com/65535/52150114762_934db9afc8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","06:47:50"
"23398",51980960797,"137166964@N08","2014-12-20 06:47:39","Primal Madusanka",9.666,80.0195,"https://live.staticflickr.com/65535/51980960797_b0a07ef3ef_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","06:47:39"
"23399",51889267193,"137166964@N08","2014-12-20 06:46:12","Primal Madusanka",9.6662,80.0192,"https://live.staticflickr.com/65535/51889267193_7274d1d117_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-12-20","06:46:12"
"24885",49760628136,"67769030@N07","2018-05-12 15:25:24","Arian Zwegers",9.8343,80.2084,"https://live.staticflickr.com/65535/49760628136_b41b107688_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-05-12","15:25:24"
"24886",49760094788,"67769030@N07","2018-05-12 11:04:23","Arian Zwegers",9.7468,80.0044,"https://live.staticflickr.com/65535/49760094788_05e92de80e_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-05-12","11:04:23"
"24888",49769492821,"67769030@N07","2018-05-11 16:00:35","Arian Zwegers",9.6762,79.8813,"https://live.staticflickr.com/65535/49769492821_520101ae55_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-05-11","16:00:35"
"24889",49760628731,"67769030@N07","2018-05-11 13:30:15","Arian Zwegers",9.619,79.7749,"https://live.staticflickr.com/65535/49760628731_5de782abe6_c.jpg",9,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-05-11","13:30:15"
"25171",23565730865,"96755017@N05","2012-07-09 15:42:50","vidugunaratna",9.6682,80.0183,"https://live.staticflickr.com/65535/23565730865_0e3fdc8436_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","15:42:50"
"25172",23483288331,"96755017@N05","2012-07-09 14:43:58","vidugunaratna",9.7246,80.0888,"https://live.staticflickr.com/65535/23483288331_ef61b1d868_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","14:43:58"
"25173",22937486804,"96755017@N05","2012-07-09 14:38:45","vidugunaratna",9.7248,80.0887,"https://live.staticflickr.com/65535/22937486804_9e91950a2d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","14:38:45"
"25174",22938638883,"96755017@N05","2012-07-09 14:34:08","vidugunaratna",9.7244,80.0881,"https://live.staticflickr.com/65535/22938638883_a6cb9574ba_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","14:34:08"
"25175",23565702625,"96755017@N05","2012-07-09 14:33:14","vidugunaratna",9.7245,80.0884,"https://live.staticflickr.com/65535/23565702625_3c9079f0a8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","14:33:14"
"25178",23197689909,"96755017@N05","2012-07-09 13:00:23","vidugunaratna",9.6189,79.7752,"https://live.staticflickr.com/65535/23197689909_49d1070ec5_c.jpg",9,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","13:00:23"
"25179",23565626005,"96755017@N05","2012-07-09 12:47:38","vidugunaratna",9.619,79.7744,"https://live.staticflickr.com/65535/23565626005_ee54381697_c.jpg",9,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","12:47:38"
"25181",23197652789,"96755017@N05","2012-07-09 11:57:38","vidugunaratna",9.6124,79.7745,"https://live.staticflickr.com/65535/23197652789_fb34fee40f_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","11:57:38"
"25182",23565591565,"96755017@N05","2012-07-09 09:51:35","vidugunaratna",9.6502,79.9966,"https://live.staticflickr.com/65535/23565591565_924e0be1bd_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","09:51:35"
"25183",22937352124,"96755017@N05","2012-07-09 08:43:45","vidugunaratna",9.8148,80.0114,"https://live.staticflickr.com/65535/22937352124_54b05bf39e_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","08:43:45"
"25184",23457050652,"96755017@N05","2012-07-09 08:41:54","vidugunaratna",9.8148,80.0113,"https://live.staticflickr.com/65535/23457050652_af22ea9aa3_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","08:41:54"
"25185",23270942670,"96755017@N05","2012-07-09 08:34:38","vidugunaratna",9.8149,80.0111,"https://live.staticflickr.com/65535/23270942670_6635a7a65d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","08:34:38"
"25186",23198725139,"96755017@N05","2012-07-09 08:32:06","vidugunaratna",9.815,80.0119,"https://live.staticflickr.com/65535/23198725139_68def9bae1_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","08:32:06"
"25187",23484223161,"96755017@N05","2012-07-09 08:30:08","vidugunaratna",9.8145,80.0133,"https://live.staticflickr.com/65535/23484223161_c0dec6b4ed_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-09","08:30:08"
"25190",23270913310,"96755017@N05","2012-07-08 18:41:46","vidugunaratna",9.7542,80.0883,"https://live.staticflickr.com/65535/23270913310_12a46493d7_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-08","18:41:46"
"25191",23565573555,"96755017@N05","2012-07-08 17:36:13","vidugunaratna",9.6744,80.0294,"https://live.staticflickr.com/65535/23565573555_28335ea1b9_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-08","17:36:13"
"27154",15125417543,"34665545@N05","2014-11-09 10:46:03","CrishyM",9.8357,80.2121,"https://live.staticflickr.com/5606/15125417543_cf53beac6b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-11-09","10:46:03"
"27201",7588195216,"58867653@N00","2012-02-23 21:06:52","Poorfish",9.6649,80.0087,"https://live.staticflickr.com/7273/7588195216_2bfb6b2f6a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","21:06:52"
"27202",7580180006,"58867653@N00","2012-02-23 21:03:37","Poorfish",9.6648,80.0087,"https://live.staticflickr.com/8027/7580180006_35d1454f2d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","21:03:37"
"27203",7580179230,"58867653@N00","2012-02-23 20:02:10","Poorfish",9.6618,80.0273,"https://live.staticflickr.com/8012/7580179230_65e11fa2e4_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","20:02:10"
"27204",7580178380,"58867653@N00","2012-02-23 17:45:31","Poorfish",9.6279,79.9026,"https://live.staticflickr.com/8149/7580178380_9f3b691ec9_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","17:45:31"
"27205",7559837770,"58867653@N00","2012-02-23 17:44:41","Poorfish",9.6283,79.9024,"https://live.staticflickr.com/8002/7559837770_5732bf4802_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","17:44:41"
"27206",7559836552,"58867653@N00","2012-02-23 17:14:59","Poorfish",9.6207,79.8872,"https://live.staticflickr.com/8149/7559836552_0b745f14db_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","17:14:59"
"27207",7559835670,"58867653@N00","2012-02-23 14:00:54","Poorfish",9.6674,80.0113,"https://live.staticflickr.com/8001/7559835670_309983251e_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","14:00:54"
"27208",7541092116,"58867653@N00","2012-02-23 12:40:28","Poorfish",9.6669,80.0112,"https://live.staticflickr.com/8149/7541092116_e8af9a331a_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","12:40:28"
"27209",7541091530,"58867653@N00","2012-02-23 12:11:58","Poorfish",9.6711,80.0116,"https://live.staticflickr.com/7272/7541091530_9d6a8001b3_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","12:11:58"
"27210",7541090696,"58867653@N00","2012-02-23 12:08:22","Poorfish",9.6712,80.0129,"https://live.staticflickr.com/7273/7541090696_b9c5740a2f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","12:08:22"
"27211",7532321316,"58867653@N00","2012-02-23 11:34:59","Poorfish",9.6713,80.0154,"https://live.staticflickr.com/7128/7532321316_3c23154d86_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","11:34:59"
"27213",7532319234,"58867653@N00","2012-02-23 11:32:26","Poorfish",9.6711,80.0156,"https://live.staticflickr.com/8164/7532319234_185339718c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","11:32:26"
"27215",7512811500,"58867653@N00","2012-02-23 11:29:43","Poorfish",9.6712,80.0159,"https://live.staticflickr.com/8020/7512811500_54b70e63f1_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","11:29:43"
"27216",7512810778,"58867653@N00","2012-02-23 11:18:31","Poorfish",9.6645,80.0279,"https://live.staticflickr.com/7124/7512810778_3b4ef2f5c6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","11:18:31"
"27217",7505173478,"58867653@N00","2012-02-23 11:17:44","Poorfish",9.6647,80.0278,"https://live.staticflickr.com/8146/7505173478_f03c90c423_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","11:17:44"
"27219",7505172080,"58867653@N00","2012-02-23 11:12:15","Poorfish",9.6647,80.0274,"https://live.staticflickr.com/7264/7505172080_24ba2c1364_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-23","11:12:15"
"27220",7498369814,"58867653@N00","2012-02-22 21:10:00","Poorfish",9.6634,80.0192,"https://live.staticflickr.com/7272/7498369814_48635b7534_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","21:10:00"
"27221",7498369266,"58867653@N00","2012-02-22 21:00:40","Poorfish",9.6654,80.0147,"https://live.staticflickr.com/8425/7498369266_bc27463fa2_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","21:00:40"
"27222",7498368828,"58867653@N00","2012-02-22 20:54:31","Poorfish",9.6634,80.0133,"https://live.staticflickr.com/8152/7498368828_7d0e9d01a5_c.jpg",10,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","20:54:31"
"27223",7491459834,"58867653@N00","2012-02-22 20:40:25","Poorfish",9.6668,80.0108,"https://live.staticflickr.com/7266/7491459834_1090539677_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","20:40:25"
"27225",7491457248,"58867653@N00","2012-02-22 20:34:55","Poorfish",9.6669,80.0119,"https://live.staticflickr.com/7266/7491457248_1296886f08_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","20:34:55"
"27226",7484526726,"58867653@N00","2012-02-22 19:56:19","Poorfish",9.6759,80.0287,"https://live.staticflickr.com/8016/7484526726_7417e0561a_c.jpg",12,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","19:56:19"
"27227",7484522168,"58867653@N00","2012-02-22 19:27:36","Poorfish",9.6745,80.0296,"https://live.staticflickr.com/7113/7484522168_afed36a6ef_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","19:27:36"
"27228",7484518444,"58867653@N00","2012-02-22 19:01:19","Poorfish",9.6736,80.029,"https://live.staticflickr.com/8148/7484518444_4e07437afc_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-02-22","19:01:19"
"28372",25467481736,"52245360@N07","2016-02-26 09:39:24","pixel.fabian",9.6679,80.0256,"https://live.staticflickr.com/1701/25467481736_e123027d40_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-26","09:39:24"
"28373",25126044689,"52245360@N07","2016-02-25 17:43:34","pixel.fabian",9.6669,80.0117,"https://live.staticflickr.com/1508/25126044689_443d36542e_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","17:43:34"
"28374",25493575435,"52245360@N07","2016-02-25 16:57:55","pixel.fabian",9.661,80.0109,"https://live.staticflickr.com/1553/25493575435_747b5d868f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","16:57:55"
"28375",25375130822,"52245360@N07","2016-02-25 16:56:28","pixel.fabian",9.6609,80.0107,"https://live.staticflickr.com/1555/25375130822_8412320511_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","16:56:28"
"28376",25493596905,"52245360@N07","2016-02-25 12:03:02","pixel.fabian",9.8,80.1968,"https://live.staticflickr.com/1564/25493596905_2efbb98393_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","12:03:02"
"28377",25198013770,"52245360@N07","2016-02-25 11:27:58","pixel.fabian",9.8304,80.2247,"https://live.staticflickr.com/1512/25198013770_d6c5014795_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","11:27:58"
"28378",25467498806,"52245360@N07","2016-02-25 11:22:58","pixel.fabian",9.8324,80.2203,"https://live.staticflickr.com/1655/25467498806_a3148da0b9_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","11:22:58"
"28379",25368633355,"52245360@N07","2016-02-25 10:43:06","pixel.fabian",9.7707,80.2669,"https://live.staticflickr.com/1687/25368633355_a96f280e79_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","10:43:06"
"28380",25250360032,"52245360@N07","2016-02-25 10:40:45","pixel.fabian",9.7701,80.2703,"https://live.staticflickr.com/1529/25250360032_30f172828b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","10:40:45"
"28381",25073037980,"52245360@N07","2016-02-25 09:54:50","pixel.fabian",9.7875,80.2413,"https://live.staticflickr.com/1500/25073037980_6ff1da0d7c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-25","09:54:50"
"29194",50879077423,"156294418@N02","2014-07-31 18:33:14","Jean-Luc Drouin",9.6698,80.0199,"https://live.staticflickr.com/65535/50879077423_5b40289dfe_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-07-31","18:33:14"
"29196",50883682696,"156294418@N02","2014-07-30 17:37:50","Jean-Luc Drouin",9.6698,80.0199,"https://live.staticflickr.com/65535/50883682696_890feb425a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-07-30","17:37:50"
"29197",50886978337,"156294418@N02","2014-07-30 17:37:18","Jean-Luc Drouin",9.665,80.0191,"https://live.staticflickr.com/65535/50886978337_b77ed282d1_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2014-07-30","17:37:18"
"30632",8630601079,"52259759@N00","2013-04-04 18:10:42","nishan.sl",9.8157,80.0446,"https://live.staticflickr.com/8385/8630601079_b397e7cd33_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-04-04","18:10:42"
"30739",4878198397,"52259759@N00","2009-12-29 09:53:08","nishan.sl",9.6128,79.7741,"https://live.staticflickr.com/4122/4878198397_1b5b7851ab_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2009-12-29","09:53:08"
"37984",43520651421,"142504196@N02","2018-07-12 14:33:26","chadcmarsh",9.6332,79.9201,"https://live.staticflickr.com/914/43520651421_e7ec55a067_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","14:33:26"
"37988",42615728395,"142504196@N02","2018-07-12 12:53:55","chadcmarsh",9.619,79.7748,"https://live.staticflickr.com/848/42615728395_23f67b7e94_c.jpg",9,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","12:53:55"
"37989",28633441137,"142504196@N02","2018-07-12 12:23:47","chadcmarsh",9.5991,79.7631,"https://live.staticflickr.com/940/28633441137_2359d16dfa_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","12:23:47"
"37990",29649132668,"142504196@N02","2018-07-12 12:16:35","chadcmarsh",9.5992,79.7631,"https://live.staticflickr.com/1827/29649132668_f9e84d9eff_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","12:16:35"
"37991",42615719145,"142504196@N02","2018-07-12 11:59:38","chadcmarsh",9.5851,79.7731,"https://live.staticflickr.com/915/42615719145_4409371e19_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","11:59:38"
"37993",42615714665,"142504196@N02","2018-07-12 11:18:10","chadcmarsh",9.6125,79.7745,"https://live.staticflickr.com/938/42615714665_943633d163_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","11:18:10"
"37994",42803562904,"142504196@N02","2018-07-12 11:13:25","chadcmarsh",9.6127,79.774,"https://live.staticflickr.com/1810/42803562904_d0fb8aa51e_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","11:13:25"
"37995",28633418347,"142504196@N02","2018-07-12 10:24:32","chadcmarsh",9.6127,79.7746,"https://live.staticflickr.com/934/28633418347_edb058614f_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","10:24:32"
"37996",42615704415,"142504196@N02","2018-07-12 09:10:38","chadcmarsh",9.623,79.8915,"https://live.staticflickr.com/1762/42615704415_cc396c0717_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","09:10:38"
"37997",43473039522,"142504196@N02","2018-07-12 08:53:26","chadcmarsh",9.632,79.9681,"https://live.staticflickr.com/933/43473039522_e0bce49534_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","08:53:26"
"37998",28633409787,"142504196@N02","2018-07-12 08:45:52","chadcmarsh",9.664,80.0063,"https://live.staticflickr.com/1783/28633409787_af54db7584_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","08:45:52"
"37999",29649107358,"142504196@N02","2018-07-12 08:32:12","chadcmarsh",9.7159,80.0213,"https://live.staticflickr.com/852/29649107358_0a56984632_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-12","08:32:12"
"38001",42822378064,"142504196@N02","2018-07-11 18:24:48","chadcmarsh",9.6745,80.0297,"https://live.staticflickr.com/934/42822378064_010a692e72_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2018-07-11","18:24:48"
"41024",8743293795,"31852911@N00","2013-04-27 16:45:00","chinsen",9.6784,80.013,"https://live.staticflickr.com/7282/8743293795_1d4e58b974_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-04-27","16:45:00"
"41025",8702295928,"31852911@N00","2013-04-27 11:56:20","chinsen",9.6188,79.7761,"https://live.staticflickr.com/8268/8702295928_6666431395_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-04-27","11:56:20"
"41026",8706204205,"31852911@N00","2013-04-27 11:14:07","chinsen",9.6126,79.7746,"https://live.staticflickr.com/8265/8706204205_9f411fe9c7_c.jpg",1,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-04-27","11:14:07"
"41028",8889299565,"31852911@N00","2013-04-26 11:12:20","chinsen",9.6714,80.0919,"https://live.staticflickr.com/2876/8889299565_53bcae188a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-04-26","11:12:20"
"41030",13911265645,"31852911@N00","2013-02-03 12:39:29","chinsen",9.7031,79.8636,"https://live.staticflickr.com/3777/13911265645_ca25c81cd8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-02-03","12:39:29"
"41031",8458781680,"31852911@N00","2013-02-02 17:47:01","chinsen",9.6736,80.0291,"https://live.staticflickr.com/8368/8458781680_da63e8a920_c.jpg",4,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-02-02","17:47:01"
"41032",8463555787,"31852911@N00","2013-02-02 11:46:04","chinsen",9.6619,80.0114,"https://live.staticflickr.com/8369/8463555787_0437283f5b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-02-02","11:46:04"
"41033",8456636418,"31852911@N00","2013-02-02 09:57:11","chinsen",9.6797,80.0233,"https://live.staticflickr.com/8239/8456636418_1d8a953ece_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2013-02-02","09:57:11"
"46898",25572489708,"144303366@N08","2017-09-12 08:58:34","sunmaya1",9.6632,80.0134,"https://live.staticflickr.com/4680/25572489708_8477e9b312_c.jpg",10,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-12","08:58:34"
"46899",24576142477,"144303366@N08","2017-09-12 08:58:25","sunmaya1",9.6637,80.0135,"https://live.staticflickr.com/4693/24576142477_1e64eb5e8d_c.jpg",10,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-12","08:58:25"
"46900",25572491408,"144303366@N08","2017-09-12 08:57:30","sunmaya1",9.6654,80.0147,"https://live.staticflickr.com/4738/25572491408_d4d2498bd9_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-12","08:57:30"
"46901",24576145447,"144303366@N08","2017-09-11 18:25:55","sunmaya1",9.6607,80.0256,"https://live.staticflickr.com/4687/24576145447_c6daaac382_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","18:25:55"
"46902",24576148927,"144303366@N08","2017-09-11 17:55:19","sunmaya1",9.6601,80.0268,"https://live.staticflickr.com/4645/24576148927_a702ba059a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:55:19"
"46903",38563934055,"144303366@N08","2017-09-11 17:52:28","sunmaya1",9.6612,80.0249,"https://live.staticflickr.com/4733/38563934055_122bf67125_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:52:28"
"46904",25572495278,"144303366@N08","2017-09-11 17:49:50","sunmaya1",9.6624,80.0223,"https://live.staticflickr.com/4729/25572495278_d0a5a9cc53_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:49:50"
"46905",38563939235,"144303366@N08","2017-09-11 17:41:10","sunmaya1",9.6663,80.0119,"https://live.staticflickr.com/4641/38563939235_b42eace645_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:41:10"
"46906",25572498668,"144303366@N08","2017-09-11 17:40:56","sunmaya1",9.6665,80.0114,"https://live.staticflickr.com/4692/25572498668_d7028c79c2_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:40:56"
"46907",38563944015,"144303366@N08","2017-09-11 17:40:52","sunmaya1",9.6666,80.0113,"https://live.staticflickr.com/4726/38563944015_a4ec1f3edb_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:40:52"
"46908",38734330614,"144303366@N08","2017-09-11 17:40:23","sunmaya1",9.6669,80.0105,"https://live.staticflickr.com/4729/38734330614_b3d1586544_c.jpg",2,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:40:23"
"46909",38724638834,"144303366@N08","2017-09-11 17:39:54","sunmaya1",9.6672,80.0096,"https://live.staticflickr.com/4638/38724638834_18f6e28249_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:39:54"
"46910",25562462528,"144303366@N08","2017-09-11 17:39:50","sunmaya1",9.6673,80.0095,"https://live.staticflickr.com/4598/25562462528_83d3b8d2c7_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:39:50"
"46911",27655561799,"144303366@N08","2017-09-11 17:39:46","sunmaya1",9.6673,80.0094,"https://live.staticflickr.com/4692/27655561799_3425b6d018_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:39:46"
"46912",24566657947,"144303366@N08","2017-09-11 17:39:07","sunmaya1",9.6676,80.0094,"https://live.staticflickr.com/4643/24566657947_8390c19e77_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:39:07"
"46913",38554733795,"144303366@N08","2017-09-11 17:38:51","sunmaya1",9.6679,80.0095,"https://live.staticflickr.com/4591/38554733795_ed2210986e_c.jpg",5,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:38:51"
